serialNum;Тип организации;Разряд;Название УГМС;StationName;Реперная/Вековая станция;Синоптический индекс станции;Общероссийский координатный номер метеорологического пункта;Общероссийский номер гидрологического пункта;Общероссийский номер агрометеорологического пункта;Широта;Долгота;Разность между поясным и московским временем;Территориальный код станции;Филиал(ЦГМС);Статус сетей: климатическая (метеорологическая);Признак проведения радиолокационных наблюдений;Признак проведения аэрологических наблюдений;Статус сетей: гидрологическая;Статус сетей: морская;Статус сетей: агрометеорологическая;Признак проведения специальных гидрометеорологических наблюдений;Признак проведения геофизических наблюдений;Признак проведения гелиофизических наблюдений;Признак проведения наблюдений за загрязнениями;Станция законсервирована (0 не законсервирована, 1 законсервирована);Дата закрытия
3354;Пост наблюдения радиоактивного загрязнения природной среды;0;ФГБУ Уральское УГМС;БЕЛОЯРСКИЙ;0;;;;;56.75;61.38;;166;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
4288;Гидрологический пост;2;ФГБУ Обь-Иртышское УГМС;БЕЛОЯРСКИЙ - р.Казым;0;;;11535;;63.71666666666667;66.63333333333334;;;Ханты-Мансийский ЦГМС;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
4218;Пост наблюдения за загрязнением природной среды;0;ФГБУ Обь-Иртышское УГМС;БЕЛОЯРСКИЙ-1;0;;;;;63.681666666666665;66.70305555555555;;186;Ханты-Мансийский ЦГМС;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
746;Метеорологическая станция;2;ФГБУ Центральное УГМС;БЕЛЫЙ;0;26585;5590290;73196;;55.83;32.93;;169;Тверской ЦГМС;3;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
1313;Гидрологический пост;1;ФГБУ Центральное УГМС;БЕЛЫЙ - Р.ОБША;0;73196;;73196;;55.85;32.93;;169;Смоленский ЦГМС;0;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
31099;Геофизическая станция;0;ФГБУ ИПГ;БЕЛЫЙ НОС;0;;;;;69.60;60.21;;;Отсутствует;0;0;0;0;0;0;0;1;0;0;;
2;Морская гидрометеорологическая береговая станция;2;ФГБУ Северное УГМС;БЕЛЫЙ НОС - МОРЕ БАРЕНЦЕBО;2;23024;6966020;89015;;69.60333333333334;60.210277777777776;;183;Отсутствует;3;0;0;0;2;3;0;1;0;1;;9999-12-31 00:00:00
3933;Агрометеорологический пост;0;ФГБУ Среднесибирское УГМС;БЕЛЫЙ ЯР;0;65812;5336091240;;65812;53.60;91.40;;119;Хакасский ЦГМС;1;0;0;0;0;3;0;0;0;0;;9999-12-31 00:00:00
10000;Авиационная метеорологическая станция;4;ФГБУ Авиаметтелеком Росгидромета;БЕЛЬБЕК;0;;;;;44.73;33.74;;;ФГБУ Крымский филиал Авиаметтелекома  Росгидромета;1;0;0;0;0;0;0;0;0;0;;
5136;Гидрологический пост;2;ФГБУ Якутское УГМС;БЕЛЬКАЧИ - Р.АЛДАН;0;03596;5912131551;03596;;59.20;131.92;;;Отсутствует;1;0;0;4;0;0;0;0;0;0;;9999-12-31 00:00:00
3804;Гидрологический пост;1;ФГБУ Среднесибирское УГМС;БЕЛЬСКОЕ - Р.БЕЛАЯ;0;09370;5754092090;09370;;57.90;92.15;;124;Отсутствует;1;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
3481;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Западно-Сибирское УГМС;Беля;0;36068;;;;51.25;87.48;;102;Горно-Алтайский ЦГМС;3;0;0;0;0;0;0;0;0;0;;
1862;Метеорологическая станция;2;ФГБУ Приволжское УГМС;БЕЛЯЕВКА;0;35125;5145650;;35125;51.42;56.42;;156;Оренбургский ЦГМС;3;0;0;0;0;3;0;0;0;1;;9999-12-31 00:00:00
1463;Гидрологический пост;1;ФГБУ Центральное УГМС;БЕЛЯТИНО - Р.УРДОМА;0;75221;;75221;;57.93;39.50;;176;Ярославский ЦГМС;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
6036;Метеорологическая станция;2;ФГБУ Якутское УГМС;БЕРДИГЕСТЯХ;0;24758;;;;62.27;127.07;;114;Отсутствует;3;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
29171;Пост наблюдения за загрязнением природной среды;0;ФГБУ Западно-Сибирское УГМС;Бердск ПНЗ №7;0;;;;;54.75944444444445;83.10805555555555;;;Отсутствует;0;0;0;0;0;0;0;0;0;1;;
31762;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Обь-Иртышское УГМС;Бердюжье;0;28575;5586880;;;55.811391666666665;68.32972222222222;;;Отсутствует;3;0;0;0;0;0;0;0;0;0;;
3013;Агрометеорологический пост;0;ФГБУ Обь-Иртышское УГМС;Бердюжье;0;;5548068180;;65405;55.8;68.3;;172;Тюменский ЦГМС;1;0;0;0;0;3;0;0;0;1;;
3001;Озерный гидрометеорологический пост;2;ФГБУ Обь-Иртышское УГМС;БЕРДЮЖЬЕ - оз.Большое Бердюжье;0;;;11970;;55.80083333333334;68.29;;;Тюменский ЦГМС;0;0;0;4;0;0;0;0;0;0;;9999-12-31 00:00:00
6197;Метеорологическая станция;2;ФГБУ Дальневосточное УГМС;БЕРЕГОВОЙ;0;31257;5442741;;;54.38;127.40;;128;Амурский ЦГМС;4;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
519;Гидрологический пост;3;ФГБУ Северное УГМС;БЕРЕЗНИК - Р.СЕB.ДBИНА;0;;;70070;;62.86;42.71;;129;Отсутствует;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
4193;Метеорологическая станция;2;ФГБУ Уральское УГМС;БЕРЕЗНИКИ;0;28029;5945690;;;59.38;56.93;;159;Пермский ЦГМС;4;0;0;0;0;1;0;0;0;1;;9999-12-31 00:00:00
3148;Озерный гидрометеорологический пост;1;ФГБУ Уральское УГМС;БЕРЕЗНИКИ - ВДХР.КАМСКОЕ;0;76912;;76912;;59.43;56.68;;159;Пермский ЦГМС;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
3300;Пост наблюдения за загрязнением природной среды;0;ФГБУ Уральское УГМС;БЕРЕЗНИКИ №3;0;;;;;59.42;56.82;;159;Пермский ЦГМС;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
3301;Пост наблюдения за загрязнением природной среды;0;ФГБУ Уральское УГМС;БЕРЕЗНИКИ №5;0;;;;;59.42;56.85;;159;Пермский ЦГМС;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
3805;Гидрологический пост;1;ФГБУ Среднесибирское УГМС;БЕРЕЗОВАЯ - Р.СИСИМ;0;09306;5457092080;09306;;54.95;92.13;;124;Отсутствует;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
520;Гидрологический пост;3;ФГБУ Северное УГМС;БЕРЕЗОВАЯ СЛОБОДКА - Р.СУХОНА;0;;;70094;;60.38833611111111;44.17388888888889;;135;Вологодский ЦГМС;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
3520;Гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Березовка - р. Иня;0;10220;5500083200;10220;;55.00;83.20;;154;Отсутствует;1;0;0;3;0;0;0;0;0;1;;
5137;Гидрологический пост;2;ФГБУ Якутское УГМС;БЕРЕЗОВКА - Р.БЕРЕЗОBКА;0;01367;6711156331;01367;;67.18;156.55;;;Отсутствует;1;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
1982;Гидрологический пост;1;ФГБУ Приволжское УГМС;БЕРЕЗОВКА - Р.УРАЛ;0;19050;522205858;19050;;52.37;58.97;;156;Оренбургский ЦГМС;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
2888;Авиационная метеорологическая станция;2;ФГБУ Авиаметтелеком Росгидромета;БЕРЕЗОВО;1;23631;6396510;;;63.92;65.03;;186;ФГБУ Филиал Севера Сибири Авиаметтелекома  Росгидромета;2;0;0;0;0;1;0;1;0;1;;9999-12-31 00:00:00
4289;Гидрологический пост;2;ФГБУ Обь-Иртышское УГМС;БЕРЕЗОВО - р.Северная Сосьва;0;;;11547;;63.93333333333333;65.05;;;Ханты-Мансийский ЦГМС;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
4216;Пост наблюдения за загрязнением природной среды;0;ФГБУ Обь-Иртышское УГМС;БЕРЕЗОВО-1;0;;;;;63.9;65.1;;186;Ханты-Мансийский ЦГМС;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
6005;Пристанционный гидрологический пост;3;ФГБУ Колымское УГМС;Берелех у моста (сезон)(ГП при Сусуман Г) - р.Берелех;0;;;01053;;62.78;148.13;;149;Отсутствует;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
2587;Озерный гидрометеорологический пост;1;ФГБУ Северо-Кавказское УГМС;БЕРЕСЛАВСКИЙ - вдхр. Береславское;0;78919;4838043040;78919;;48.63;43.06;;134;Волгоградский ЦГМС;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
1075;Гидрологический пост;1;ФГБУ Северо-Западное УГМС;БЕРЕСТОВО - Р.АНГРАПА;0;74428;5437022010;74428;;54.37;22.01;;139;Калининградский ЦГМС;0;0;0;2;0;0;0;0;0;1;;
33898;Пункт гидрохимических наблюдений;4;ФГБУ Северо-Западное УГМС;БЕРЕСТОВО - Р.АНГРАПА;0;40026;543002200;;;54.37;22.01000277777778;;;Калининградский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
3518;Гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Берлинка - р. Берла;0;10688;5650086340;10688;;56.50;86.34;;170;Томский ЦГМС;1;0;0;4;0;0;0;0;0;1;;
3659;Озерный гидрометеорологический пост;1;ФГБУ Западно-Сибирское УГМС;Берчикуль - оз. Большой Берчикуль;0;10911;5538088180;10911;;55.38;88.18;;142;Кемеровский ЦГМС;1;0;0;4;0;0;0;0;0;1;;
205;Гидрологический пост;1;ФГБУ Центрально-Черноземное УГМС;БЕСЕДИНО - Р.РАТЬ;0;80218;51403628;80218;;51.72;36.47;;146;Отсутствует;1;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
2426;Гидрологический пост;1;ФГБУ Северо-Кавказское УГМС;БЕСЛЕНЕЕВСКАЯ - р. Ходзь;0;83459;;83459;;44.23;40.73;;123;Краснодарский ЦГМС;0;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
849;Гидрологический пост;1;ФГБУ Северо-Западное УГМС;БЕСОВЕЦ - Р.ШУЯ;0;48021;;48021;;61.88;34.15;;110;Карельский ЦГМС;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
2427;Гидрологический пост;1;ФГБУ Северо-Кавказское УГМС;БЕСПЛЕМЯНОВСКИЙ - р. Хопер;0;78144;;78144;;50.75;41.90;;134;Волгоградский ЦГМС;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
521;Гидрологический пост;1;ФГБУ Северное УГМС;БЕСТУЖЕВО - Р.УСТЬЯ;0;;6136045560;70298;;61.58333611111111;43.93;;129;Отсутствует;1;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
5045;Метеорологическая станция;3;ФГБУ Якутское УГМС;БЕСТЯХСКАЯ ЗВЕРОФЕРМА;0;24449;;;;65.30;124.12;;114;Отсутствует;3;0;0;0;0;0;0;0;0;0;;9999-12-31 00:00:00
4014;Пристанционный гидрологический пост;1;ФГБУ Среднесибирское УГМС;БЕЯ (ГП ПРИ БЕЯ М) - Р.БЕЯ;0;09235;;09235;;53.05;90.91;;119;Хакасский ЦГМС;0;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
3700;Метеорологическая станция;2;ФГБУ Среднесибирское УГМС;БЕЯ - Р.БЕЯ;0;29962;5319090;09235;;53.0500;90.9167;;119;Хакасский ЦГМС;3;0;0;0;0;2;0;0;0;1;;9999-12-31 00:00:00
28980;Гидрологический пост;1;ФГБУ Северо-Кавказское УГМС;БЖЕДУХОВСКАЯ - Р.ПШИШ;0;83386;;83386;;44.835421613637564;39.68742370605469;;;Краснодарский ЦГМС;0;0;0;1;0;0;0;0;0;0;;
4415;Гидрологический пост;2;ФГБУ Дальневосточное УГМС;БИДЖАН - Р.БИДЖАН;0;05044;4759131571;05044;;47.98;131.95;;179;Отсутствует;1;0;0;2;0;0;0;0;0;0;;9999-12-31 00:00:00
8552;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Дальневосточное УГМС;БИДЖАН АМС;0;31717;4803191;;;47.95;131.87;;179;Отсутствует;3;0;0;0;;0;0;0;0;0;;9999-12-31 00:00:00
29100;Автоматическая гидрометеорол. необслуживаемая наземная станция;0;ФГБУ Западно-Сибирское УГМС;Бийск;0;29949;5268520;;;52.33;85.13;;;Алтайский ЦГМС;3;0;0;0;0;0;0;0;0;0;;
4155;Пристанционный гидрологический пост;1;ФГБУ Западно-Сибирское УГМС;Бийск (ГП при Бийск Г) - р. Бия;0;10048;;10048;;52.33;85.17;;;Алтайский ЦГМС;0;0;0;2;0;0;0;0;0;1;;
3486;Гидрометеорологическая обсерватория (территориал.);2;ФГБУ Западно-Сибирское УГМС;Бийск - р. Бия;0;29948;;10048;;52.33;85.17;;;Алтайский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
28720;Пост наблюдения за загрязнением природной среды;0;ФГБУ Западно-Сибирское УГМС;Бийск ПНЗ №11;0;;;;;52.53966638435842;85.21596908569336;;;Алтайский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
28718;Пост наблюдения за загрязнением природной среды;0;ФГБУ Западно-Сибирское УГМС;Бийск ПНЗ №2;0;;;;;52.51667;85.16667;;;Алтайский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
28719;Пост наблюдения за загрязнением природной среды;0;ФГБУ Западно-Сибирское УГМС;Бийск ПНЗ №5;0;;;;;52.51667;85.16667;;;Алтайский ЦГМС;0;0;0;0;0;0;0;0;0;1;;
3399;Метеорологическая станция;2;ФГБУ Западно-Сибирское УГМС;Бийск-Зональная;1;29939;5278500;;;52.41;84.56;;;Алтайский ЦГМС;2;0;0;0;0;2;0;0;0;1;;
4322;Метеорологическая станция;2;ФГБУ Дальневосточное УГМС;БИКИН;0;31832;4683431;;;46.80;134.27;;127;Отсутствует;3;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
4770;Гидрологический пост;2;ФГБУ Дальневосточное УГМС;БИРА - Р. БИРА (БОЛЬШАЯ БИРА);0;05059;4845132551;05059;;48.75;132.92;;179;Отсутствует;1;0;0;3;0;0;0;0;0;0;;9999-12-31 00:00:00
4783;Метеорологический пост;1;ФГБУ Дальневосточное УГМС;БИРАКАН;0;67007;4900131441;;;49.00;131.73;;179;Отсутствует;3;0;0;0;0;3;0;0;0;0;;9999-12-31 00:00:00
4784;Гидрологический пост;1;ФГБУ Дальневосточное УГМС;БИРАКАН - Р.БОЛЬШАЯ БИРА;0;05055;;05055;;48.98;131.72;;179;Отсутствует;0;0;0;3;0;0;0;0;0;1;;9999-12-31 00:00:00
4323;Метеорологическая станция;2;ФГБУ Дальневосточное УГМС;БИРОБИДЖАН;0;31713;4873301;;;48.73;132.95;;179;Отсутствует;3;0;0;0;0;2;0;0;0;1;;9999-12-31 00:00:00
4515;Пост наблюдения за загрязнением природной среды;0;ФГБУ Дальневосточное УГМС;БИРОБИДЖАН;0;;;;;48.80;132.91;;179;Отсутствует;0;0;0;0;0;0;0;0;0;1;;9999-12-31 00:00:00
4316;Гидрометеорологическое бюро;2;ФГБУ Дальневосточное УГМС;БИРОБИДЖАН - р. Большая Бира;0;31713;4883291;;;48.75;132.92;;179;Отсутствует;0;0;0;4;0;0;0;0;0;1;;9999-12-31 00:00:00
4417;Гидрологический пост;1;ФГБУ Дальневосточное УГМС;БИРОБИДЖАН - Р.БИРА (БОЛЬЩАЯ БИРА);0;05063;;05063;;48.78;132.92;;179;Отсутствует;0;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
4416;Гидрологический пост;1;ФГБУ Дальневосточное УГМС;БИРОБИДЖАН - Р.ИКУРА;0;05082;4846132591;05082;;48.77;132.98;;179;Отсутствует;1;0;0;2;0;0;0;0;0;1;;9999-12-31 00:00:00
